id,season,week,seasonType,startTime,isStartTimeTBD,homeTeam,homeConference,awayTeam,awayConference,mediaType,outlet
401117889,2019,9,regular,2019-10-24T23:30:00.000Z,,Houston,American Athletic,SMU,American Athletic,tv,ESPN
401114188,2019,9,regular,2019-10-26T01:00:00.000Z,,Colorado,Pac-12,USC,Pac-12,tv,ESPN2
401110831,2019,9,regular,2019-10-26T23:00:00.000Z,,Alabama,SEC,Arkansas,SEC,tv,ESPN
401110833,2019,9,regular,2019-10-26T19:30:00.000Z,,LSU,SEC,Auburn,SEC,tv,CBS
401110833,2019,9,regular,2019-10-26T19:30:00.000Z,,LSU,SEC,Auburn,SEC,radio,ESPNRM
401112254,2019,9,regular,2019-10-26T16:00:00.000Z,,Ohio State,Big Ten,Wisconsin,Big Ten,tv,FOX
401112490,2019,9,regular,2019-10-26T23:30:00.000Z,,Clemson,ACC,Boston College,ACC,tv,ACCN
401112110,2019,9,regular,2019-10-26T16:00:00.000Z,,Kansas State,Big 12,Oklahoma,Big 12,tv,ABC
401112218,2019,9,regular,2019-10-26T19:30:00.000Z,,Michigan State,Big Ten,Penn State,Big Ten,tv,ABC
401112227,2019,9,regular,2019-10-26T23:30:00.000Z,,Michigan,Big Ten,Notre Dame,FBS Independents,tv,ABC
401114197,2019,9,regular,2019-10-27T02:30:00.000Z,,Oregon,Pac-12,Washington State,Pac-12,tv,ESPN
401114179,2019,9,regular,2019-10-27T02:00:00.000Z,,Utah,Pac-12,California,Pac-12,tv,FS1
401112132,2019,9,regular,2019-10-26T19:30:00.000Z,,TCU,Big 12,Texas,Big 12,tv,FOX
401112207,2019,9,regular,2019-10-26T19:30:00.000Z,,Minnesota,Big Ten,Maryland,Big Ten,tv,ESPN
401112197,2019,9,regular,2019-10-26T16:00:00.000Z,,Northwestern,Big Ten,Iowa,Big Ten,tv,ESPN2
401121957,2019,9,regular,2019-10-26T16:00:00.000Z,,South Alabama,Sun Belt,Appalachian State,Sun Belt,tv,ESPNU
401112091,2019,9,regular,2019-10-26T19:30:00.000Z,,Iowa State,Big 12,Oklahoma State,Big 12,tv,FS1
401114159,2019,9,regular,2019-10-26T23:30:00.000Z,,UCLA,Pac-12,Arizona State,Pac-12,tv,PAC12
401112494,2019,9,regular,2019-10-26T16:00:00.000Z,,Pittsburgh,ACC,Miami,ACC,tv,ESPN
401114330,2019,9,regular,2019-10-26T16:00:00.000Z,,Army,FBS Independents,San José State,Mountain West,tv,CBSSN
401110835,2019,9,regular,2019-10-26T16:00:00.000Z,,Texas A&M,SEC,Mississippi State,SEC,tv,SECN
401112152,2019,9,regular,2019-10-26T16:00:00.000Z,,Purdue,Big Ten,Illinois,Big Ten,tv,BTN
401112266,2019,9,regular,2019-10-26T16:00:00.000Z,,Rutgers,Big Ten,Liberty,FBS Independents,tv,BTN
401119288,2019,9,regular,2019-10-26T16:00:00.000Z,,Western Michigan,Mid-American,Bowling Green,Mid-American,web,ESPN3
401114298,2019,9,regular,2019-10-26T17:00:00.000Z,,Rice,Conference USA,Southern Mississippi,Conference USA,web,ESPN+
401119292,2019,9,regular,2019-10-26T18:00:00.000Z,,Ball State,Mid-American,Ohio,Mid-American,web,ESPN+
401114344,2019,9,regular,2019-10-26T19:00:00.000Z,,Georgia Southern,Sun Belt,New Mexico State,FBS Independents,web,ESPN3
401114293,2019,9,regular,2019-10-26T19:30:00.000Z,,Charlotte,Conference USA,North Texas,Conference USA,web,ESPN+
401114294,2019,9,regular,2019-10-26T19:30:00.000Z,,Middle Tennessee,Conference USA,Florida International,Conference USA,tv,NFL
401114295,2019,9,regular,2019-10-26T19:30:00.000Z,,Old Dominion,Conference USA,Florida Atlantic,Conference USA,web,ESPN+
401112492,2019,9,regular,2019-10-26T19:30:00.000Z,,Florida State,ACC,Syracuse,ACC,tv,ESPN2
401112493,2019,9,regular,2019-10-26T19:30:00.000Z,,Louisville,ACC,Virginia,ACC,tv,ACCN
401114170,2019,9,regular,2019-10-26T19:30:00.000Z,,Stanford,Pac-12,Arizona,Pac-12,tv,PAC12
401112164,2019,9,regular,2019-10-26T19:30:00.000Z,,Nebraska,Big Ten,Indiana,Big Ten,tv,BTN
401117890,2019,9,regular,2019-10-26T19:30:00.000Z,,Navy,American Athletic,Tulane,American Athletic,tv,CBSSN
401119289,2019,9,regular,2019-10-26T19:30:00.000Z,,Buffalo,Mid-American,Central Michigan,Mid-American,web,ESPN+
401119290,2019,9,regular,2019-10-26T19:30:00.000Z,,Toledo,Mid-American,Eastern Michigan,Mid-American,web,ESPN+
401119291,2019,9,regular,2019-10-26T19:30:00.000Z,,Kent State,Mid-American,Miami (OH),Mid-American,web,ESPN+
401119287,2019,9,regular,2019-10-26T19:30:00.000Z,,Northern Illinois,Mid-American,Akron,Mid-American,web,ESPN3
401117892,2019,9,regular,2019-10-26T19:45:00.000Z,,East Carolina,American Athletic,South Florida,American Athletic,tv,ESPNU
401112491,2019,9,regular,2019-10-26T20:00:00.000Z,,North Carolina,ACC,Duke,ACC,web,ACCNX
401110834,2019,9,regular,2019-10-26T20:00:00.000Z,,Tennessee,SEC,South Carolina,SEC,tv,SECN
401112103,2019,9,regular,2019-10-26T23:00:00.000Z,,Kansas,Big 12,Texas Tech,Big 12,tv,FS1
401117891,2019,9,regular,2019-10-26T23:00:00.000Z,,Temple,American Athletic,UCF,American Athletic,tv,ESPN2
401117893,2019,9,regular,2019-10-26T23:00:00.000Z,,Tulsa,American Athletic,Memphis,American Athletic,tv,CBSSN
401121958,2019,9,regular,2019-10-26T23:00:00.000Z,,Arkansas State,Sun Belt,Texas State,Sun Belt,web,ESPN+
401121959,2019,9,regular,2019-10-26T23:00:00.000Z,,Georgia State,Sun Belt,Troy,Sun Belt,web,ESPN+
401117531,2019,9,regular,2019-10-26T23:30:00.000Z,,Fresno State,Mountain West,Colorado State,Mountain West,tv,ESPNU
401110832,2019,9,regular,2019-10-26T23:30:00.000Z,,Kentucky,SEC,Missouri,SEC,tv,SECN
401114296,2019,9,regular,2019-10-27T00:00:00.000Z,,UTEP,Conference USA,Louisiana Tech,Conference USA,web,ESPN3
401117530,2019,9,regular,2019-10-27T02:15:00.000Z,,Air Force,Mountain West,Utah State,Mountain West,tv,ESPN2
401117534,2019,9,regular,2019-10-27T02:30:00.000Z,,UNLV,Mountain West,San Diego State,Mountain West,tv,CBSSN
401112080,2019,10,regular,2019-11-01T00:00:00.000Z,,Baylor,Big 12,West Virginia,Big 12,tv,ESPN
401112080,2019,10,regular,2019-11-01T00:00:00.000Z,,Baylor,Big 12,West Virginia,Big 12,radio,ESPNRM
401121960,2019,10,regular,2019-11-01T00:00:00.000Z,,Appalachian State,Sun Belt,Georgia Southern,Sun Belt,tv,ESPNU
401117894,2019,10,regular,2019-11-02T00:00:00.000Z,,Connecticut,American Athletic,Navy,American Athletic,tv,ESPN2
401112496,2019,10,regular,2019-11-02T20:00:00.000Z,,Clemson,ACC,Wofford,,tv,ACCN
401110838,2019,10,regular,2019-11-02T19:30:00.000Z,,Florida,SEC,Georgia,SEC,tv,CBS
401114198,2019,10,regular,2019-11-03T00:00:00.000Z,,USC,Pac-12,Oregon,Pac-12,tv,FOX
401114198,2019,10,regular,2019-11-03T00:00:00.000Z,,USC,Pac-12,Oregon,Pac-12,radio,ESPNRM
401114227,2019,10,regular,2019-11-02T20:00:00.000Z,,Washington,Pac-12,Utah,Pac-12,tv,FOX
401110837,2019,10,regular,2019-11-02T23:00:00.000Z,,Auburn,SEC,Ole Miss,SEC,tv,ESPN
401112208,2019,10,regular,2019-11-02T16:00:00.000Z,,Maryland,Big Ten,Michigan,Big Ten,tv,ABC
401117897,2019,10,regular,2019-11-02T23:30:00.000Z,,Memphis,American Athletic,SMU,American Athletic,tv,ABC
401112501,2019,10,regular,2019-11-02T18:30:00.000Z,,Notre Dame,FBS Independents,Virginia Tech,ACC,tv,NBC
401117896,2019,10,regular,2019-11-02T23:00:00.000Z,,East Carolina,American Athletic,Cincinnati,American Athletic,tv,CBSSN
401117535,2019,10,regular,2019-11-03T02:30:00.000Z,,San José State,Mountain West,Boise State,Mountain West,tv,CBSSN
401112104,2019,10,regular,2019-11-02T19:30:00.000Z,,Kansas,Big 12,Kansas State,Big 12,tv,FS1
401112500,2019,10,regular,2019-11-02T16:00:00.000Z,,Wake Forest,ACC,NC State,ACC,tv,ESPN
401117895,2019,10,regular,2019-11-02T16:00:00.000Z,,UCF,American Athletic,Houston,American Athletic,tv,ESPN2
401119294,2019,10,regular,2019-11-02T16:00:00.000Z,,Eastern Michigan,Mid-American,Buffalo,Mid-American,tv,ESPNU
401119295,2019,10,regular,2019-11-02T16:00:00.000Z,,Central Michigan,Mid-American,Northern Illinois,Mid-American,tv,CBSSN
401112243,2019,10,regular,2019-11-02T16:00:00.000Z,,Purdue,Big Ten,Nebraska,Big Ten,tv,FOX
401112495,2019,10,regular,2019-11-02T16:00:00.000Z,,Syracuse,ACC,Boston College,ACC,tv,ACCN
401110841,2019,10,regular,2019-11-02T16:00:00.000Z,,Texas A&M,SEC,UT San Antonio,Conference USA,tv,SECN
401114300,2019,10,regular,2019-11-02T16:00:00.000Z,,Florida International,Conference USA,Old Dominion,Conference USA,web,ESPN+
401119293,2019,10,regular,2019-11-02T18:00:00.000Z,,Bowling Green,Mid-American,Akron,Mid-American,web,ESPN+
401121962,2019,10,regular,2019-11-02T19:00:00.000Z,,Coastal Carolina,Sun Belt,Troy,Sun Belt,web,ESPN3
401121961,2019,10,regular,2019-11-02T19:30:00.000Z,,Louisiana Monroe,Sun Belt,Arkansas State,Sun Belt,tv,ESPNU
401114303,2019,10,regular,2019-11-02T19:30:00.000Z,,North Texas,Conference USA,UTEP,Conference USA,tv,NFL
401114331,2019,10,regular,2019-11-02T19:30:00.000Z,,Air Force,Mountain West,Army,FBS Independents,tv,CBSSN
401114299,2019,10,regular,2019-11-02T19:30:00.000Z,,Charlotte,Conference USA,Middle Tennessee,Conference USA,web,ESPN3
401112497,2019,10,regular,2019-11-02T19:30:00.000Z,,Florida State,ACC,Miami,ACC,tv,ABC
401112497,2019,10,regular,2019-11-02T19:30:00.000Z,,Florida State,ACC,Miami,ACC,radio,ESPNRM
401112127,2019,10,regular,2019-11-02T19:30:00.000Z,,Oklahoma State,Big 12,TCU,Big 12,tv,ESPN
401112153,2019,10,regular,2019-11-02T19:30:00.000Z,,Illinois,Big Ten,Rutgers,Big Ten,tv,BTN
401110836,2019,10,regular,2019-11-02T20:00:00.000Z,,Arkansas,SEC,Mississippi State,SEC,tv,SECN
401112498,2019,10,regular,2019-11-02T20:00:00.000Z,,Georgia Tech,ACC,Pittsburgh,ACC,web,ACCNX
401114301,2019,10,regular,2019-11-02T20:00:00.000Z,,Western Kentucky,Conference USA,Florida Atlantic,Conference USA,web,ESPN+
401117898,2019,10,regular,2019-11-02T20:00:00.000Z,,Tulane,American Athletic,Tulsa,American Athletic,tv,ESPN2
401114171,2019,10,regular,2019-11-02T20:30:00.000Z,,Arizona,Pac-12,Oregon State,Pac-12,tv,PAC12
401121963,2019,10,regular,2019-11-02T21:00:00.000Z,,Louisiana,Sun Belt,Texas State,Sun Belt,web,ESPN+
401110840,2019,10,regular,2019-11-02T23:00:00.000Z,,Tennessee,SEC,UAB,Conference USA,tv,ESPNU
401112165,2019,10,regular,2019-11-02T23:00:00.000Z,,Indiana,Big Ten,Northwestern,Big Ten,tv,FS1
401110839,2019,10,regular,2019-11-02T23:30:00.000Z,,South Carolina,SEC,Vanderbilt,SEC,tv,SECN
401112499,2019,10,regular,2019-11-02T23:30:00.000Z,,North Carolina,ACC,Virginia,ACC,tv,ACCN
401114189,2019,10,regular,2019-11-03T01:00:00.000Z,,UCLA,Pac-12,Colorado,Pac-12,tv,PAC12
401117216,2019,10,regular,2019-11-03T02:00:00.000Z,,Utah State,Mountain West,BYU,FBS Independents,tv,ESPN2
401117536,2019,10,regular,2019-11-03T02:30:00.000Z,,Nevada,Mountain West,New Mexico,Mountain West,tv,ESPNU
401119297,2019,11,regular,2019-11-06T00:00:00.000Z,,Toledo,Mid-American,Kent State,Mid-American,tv,CBSSN
401119296,2019,11,regular,2019-11-06T01:00:00.000Z,,Western Michigan,Mid-American,Ball State,Mid-American,tv,ESPN2
401119298,2019,11,regular,2019-11-07T01:00:00.000Z,,Ohio,Mid-American,Miami (OH),Mid-American,tv,ESPN2
401121964,2019,11,regular,2019-11-08T00:30:00.000Z,,Coastal Carolina,Sun Belt,Louisiana,Sun Belt,tv,ESPNU
401117899,2019,11,regular,2019-11-08T01:00:00.000Z,,South Florida,American Athletic,Temple,American Athletic,tv,ESPN
401117900,2019,11,regular,2019-11-09T00:00:00.000Z,,Tulsa,American Athletic,UCF,American Athletic,tv,ESPN2
401114205,2019,11,regular,2019-11-09T03:30:00.000Z,,Oregon State,Pac-12,Washington,Pac-12,tv,FS1
401112209,2019,11,regular,2019-11-09T17:00:00.000Z,,Ohio State,Big Ten,Maryland,Big Ten,tv,FOX
401110842,2019,11,regular,2019-11-09T20:30:00.000Z,,Alabama,SEC,LSU,SEC,tv,CBS
401112235,2019,11,regular,2019-11-09T17:00:00.000Z,,Minnesota,Big Ten,Penn State,Big Ten,tv,ABC
401112503,2019,11,regular,2019-11-10T00:30:00.000Z,,NC State,ACC,Clemson,ACC,tv,ABC
401110845,2019,11,regular,2019-11-10T00:00:00.000Z,,Georgia,SEC,Missouri,SEC,tv,ESPN
401110845,2019,11,regular,2019-11-10T00:00:00.000Z,,Georgia,SEC,Missouri,SEC,radio,ESPNRM
401112092,2019,11,regular,2019-11-10T01:00:00.000Z,,Oklahoma,Big 12,Iowa State,Big 12,tv,FOX
401112092,2019,11,regular,2019-11-10T01:00:00.000Z,,Oklahoma,Big 12,Iowa State,Big 12,radio,ESPNRM
401110844,2019,11,regular,2019-11-09T17:00:00.000Z,,Florida,SEC,Vanderbilt,SEC,tv,ESPN
401112081,2019,11,regular,2019-11-09T17:00:00.000Z,,TCU,Big 12,Baylor,Big 12,tv,FS1
401112198,2019,11,regular,2019-11-09T21:00:00.000Z,,Wisconsin,Big Ten,Iowa,Big Ten,tv,FOX
401111654,2019,11,regular,2019-11-10T00:30:00.000Z,,Duke,ACC,Notre Dame,FBS Independents,tv,ACCN
401112111,2019,11,regular,2019-11-09T20:30:00.000Z,,Texas,Big 12,Kansas State,Big 12,tv,ESPN
401112506,2019,11,regular,2019-11-09T20:30:00.000Z,,Virginia Tech,ACC,Wake Forest,ACC,tv,ACCN
401117901,2019,11,regular,2019-11-09T20:30:00.000Z,,Cincinnati,American Athletic,Connecticut,American Athletic,tv,CBSSN
401117541,2019,11,regular,2019-11-10T03:15:00.000Z,,Boise State,Mountain West,Wyoming,Mountain West,tv,ESPN
401117902,2019,11,regular,2019-11-09T17:00:00.000Z,,SMU,American Athletic,East Carolina,American Athletic,tv,ESPNU
401114332,2019,11,regular,2019-11-09T17:00:00.000Z,,Army,FBS Independents,UMass,FBS Independents,tv,CBSSN
401110843,2019,11,regular,2019-11-09T17:00:00.000Z,,Arkansas,SEC,Western Kentucky,Conference USA,tv,SECN
401112142,2019,11,regular,2019-11-09T17:00:00.000Z,,West Virginia,Big 12,Texas Tech,Big 12,tv,ESPN2
401112249,2019,11,regular,2019-11-09T17:00:00.000Z,,Northwestern,Big Ten,Purdue,Big Ten,tv,BTN
401112502,2019,11,regular,2019-11-09T17:00:00.000Z,,Boston College,ACC,Florida State,ACC,tv,ACCN
401112504,2019,11,regular,2019-11-09T17:30:00.000Z,,Virginia,ACC,Georgia Tech,ACC,web,ACCNX
401114307,2019,11,regular,2019-11-09T19:00:00.000Z,,Old Dominion,Conference USA,UT San Antonio,Conference USA,web,ESPN3
401114304,2019,11,regular,2019-11-09T20:00:00.000Z,,UTEP,Conference USA,Charlotte,Conference USA,web,ESPN+
401114190,2019,11,regular,2019-11-09T20:00:00.000Z,,Colorado,Pac-12,Stanford,Pac-12,tv,PAC12
401121967,2019,11,regular,2019-11-09T20:00:00.000Z,,Texas State,Sun Belt,South Alabama,Sun Belt,web,ESPN3
401121965,2019,11,regular,2019-11-09T20:30:00.000Z,,Troy,Sun Belt,Georgia Southern,Sun Belt,web,ESPN+
401112505,2019,11,regular,2019-11-09T20:30:00.000Z,,Miami,ACC,Louisville,ACC,tv,ESPN2
401114160,2019,11,regular,2019-11-09T20:30:00.000Z,,Arizona State,Pac-12,USC,Pac-12,tv,ABC
401114308,2019,11,regular,2019-11-09T20:30:00.000Z,,Southern Mississippi,Conference USA,UAB,Conference USA,tv,NFL
401112154,2019,11,regular,2019-11-09T20:30:00.000Z,,Michigan State,Big Ten,Illinois,Big Ten,tv,FS1
401110847,2019,11,regular,2019-11-09T21:00:00.000Z,,Ole Miss,SEC,New Mexico State,FBS Independents,tv,SECN
401121966,2019,11,regular,2019-11-09T22:00:00.000Z,,Louisiana Monroe,Sun Belt,Georgia State,Sun Belt,web,ESPN+
401114180,2019,11,regular,2019-11-10T00:00:00.000Z,,California,Pac-12,Washington State,Pac-12,tv,PAC12
401117540,2019,11,regular,2019-11-10T00:00:00.000Z,,Fresno State,Mountain West,Utah State,Mountain West,tv,CBSSN
401110848,2019,11,regular,2019-11-10T00:00:00.000Z,,South Carolina,SEC,Appalachian State,Sun Belt,tv,ESPN2
401110846,2019,11,regular,2019-11-10T00:30:00.000Z,,Kentucky,SEC,Tennessee,SEC,tv,SECN
401114353,2019,11,regular,2019-11-10T00:30:00.000Z,,BYU,FBS Independents,Liberty,FBS Independents,tv,ESPNU
401117542,2019,11,regular,2019-11-10T03:30:00.000Z,,San Diego State,Mountain West,Nevada,Mountain West,tv,ESPN2
401119299,2019,12,regular,2019-11-12T23:00:00.000Z,,Akron,Mid-American,Eastern Michigan,Mid-American,tv,ESPNN
401119300,2019,12,regular,2019-11-12T23:30:00.000Z,,Ohio,Mid-American,Western Michigan,Mid-American,tv,ESPN2
401119301,2019,12,regular,2019-11-14T01:00:00.000Z,,Miami (OH),Mid-American,Bowling Green,Mid-American,tv,ESPNU
401119302,2019,12,regular,2019-11-14T01:00:00.000Z,,Toledo,Mid-American,Northern Illinois,Mid-American,tv,ESPN2
401119303,2019,12,regular,2019-11-15T00:00:00.000Z,,Kent State,Mid-American,Buffalo,Mid-American,tv,CBSSN
401112507,2019,12,regular,2019-11-15T01:00:00.000Z,,Pittsburgh,ACC,North Carolina,ACC,tv,ESPN
401114309,2019,12,regular,2019-11-16T00:00:00.000Z,,Marshall,Conference USA,Louisiana Tech,Conference USA,tv,CBSSN
401117547,2019,12,regular,2019-11-16T02:30:00.000Z,,San Diego State,Mountain West,Fresno State,Mountain West,tv,ESPN2
401110850,2019,12,regular,2019-11-17T00:00:00.000Z,,Ole Miss,SEC,LSU,SEC,tv,ESPN
401112255,2019,12,regular,2019-11-16T20:30:00.000Z,,Rutgers,Big Ten,Ohio State,Big Ten,tv,BTN
401112508,2019,12,regular,2019-11-16T20:30:00.000Z,,Clemson,ACC,Wake Forest,ACC,tv,ABC
401110849,2019,12,regular,2019-11-16T20:30:00.000Z,,Auburn,SEC,Georgia,SEC,tv,CBS
401110851,2019,12,regular,2019-11-16T17:00:00.000Z,,Mississippi State,SEC,Alabama,SEC,tv,ESPN
401114172,2019,12,regular,2019-11-17T03:30:00.000Z,,Oregon,Pac-12,Arizona,Pac-12,tv,ESPN
401114216,2019,12,regular,2019-11-17T01:00:00.000Z,,Utah,Pac-12,UCLA,Pac-12,tv,FOX
401112199,2019,12,regular,2019-11-16T21:00:00.000Z,,Iowa,Big Ten,Minnesota,Big Ten,tv,FOX
401112166,2019,12,regular,2019-11-16T17:00:00.000Z,,Penn State,Big Ten,Indiana,Big Ten,tv,ABC
401112082,2019,12,regular,2019-11-17T00:30:00.000Z,,Baylor,Big 12,Oklahoma,Big 12,tv,ABC
401112082,2019,12,regular,2019-11-17T00:30:00.000Z,,Baylor,Big 12,Oklahoma,Big 12,radio,ESPNRM
401110852,2019,12,regular,2019-11-16T17:00:00.000Z,,Missouri,SEC,Florida,SEC,tv,CBS
401110852,2019,12,regular,2019-11-16T17:00:00.000Z,,Missouri,SEC,Florida,SEC,radio,ESPNRM
401112244,2019,12,regular,2019-11-16T17:00:00.000Z,,Nebraska,Big Ten,Wisconsin,Big Ten,tv,BTN
401112219,2019,12,regular,2019-11-16T17:00:00.000Z,,Michigan,Big Ten,Michigan State,Big Ten,tv,FOX
401114338,2019,12,regular,2019-11-16T19:30:00.000Z,,Notre Dame,FBS Independents,Navy,American Athletic,tv,NBC
401117903,2019,12,regular,2019-11-17T00:00:00.000Z,,South Florida,American Athletic,Cincinnati,American Athletic,tv,CBSSN
401117904,2019,12,regular,2019-11-16T20:30:00.000Z,,Houston,American Athletic,Memphis,American Athletic,tv,ESPN2
401112093,2019,12,regular,2019-11-16T20:30:00.000Z,,Iowa State,Big 12,Texas,Big 12,tv,FS1
401117545,2019,12,regular,2019-11-17T03:15:00.000Z,,Boise State,Mountain West,New Mexico,Mountain West,tv,ESPN2
401112105,2019,12,regular,2019-11-16T17:00:00.000Z,,Oklahoma State,Big 12,Kansas,Big 12,tv,FS1
401112112,2019,12,regular,2019-11-16T20:30:00.000Z,,Kansas State,Big 12,West Virginia,Big 12,tv,ESPN
401121968,2019,12,regular,2019-11-17T00:30:00.000Z,,Georgia State,Sun Belt,Appalachian State,Sun Belt,tv,ESPNU
401114333,2019,12,regular,2019-11-16T17:00:00.000Z,,Army,FBS Independents,VMI,,tv,CBSSN
401112510,2019,12,regular,2019-11-16T17:00:00.000Z,,Florida State,ACC,Alabama State,,web,ACCNX
401112133,2019,12,regular,2019-11-16T17:00:00.000Z,,Texas Tech,Big 12,TCU,Big 12,tv,ESPN2
401112250,2019,12,regular,2019-11-16T17:00:00.000Z,,Northwestern,Big Ten,UMass,FBS Independents,tv,BTN
401117905,2019,12,regular,2019-11-16T17:00:00.000Z,,Temple,American Athletic,Tulane,American Athletic,tv,ESPNU
401114312,2019,12,regular,2019-11-16T18:00:00.000Z,,UAB,Conference USA,UTEP,Conference USA,web,ESPN3
401117217,2019,12,regular,2019-11-16T20:00:00.000Z,,BYU,FBS Independents,Idaho State,,web,ESPN3
401121972,2019,12,regular,2019-11-16T20:00:00.000Z,,Texas State,Sun Belt,Troy,Sun Belt,web,ESPN3
401121969,2019,12,regular,2019-11-16T20:00:00.000Z,,Arkansas State,Sun Belt,Coastal Carolina,Sun Belt,web,ESPN+
401121970,2019,12,regular,2019-11-16T20:00:00.000Z,,Georgia Southern,Sun Belt,Louisiana Monroe,Sun Belt,web,ESPN+
401119304,2019,12,regular,2019-11-16T20:30:00.000Z,,Ball State,Mid-American,Central Michigan,Mid-American,tv,CBSSN
401112511,2019,12,regular,2019-11-16T20:30:00.000Z,,Georgia Tech,ACC,Virginia Tech,ACC,web,ACCNX
401110854,2019,12,regular,2019-11-16T20:30:00.000Z,,Vanderbilt,SEC,Kentucky,SEC,tv,SECN
401112509,2019,12,regular,2019-11-16T21:00:00.000Z,,Duke,ACC,Syracuse,ACC,tv,ACCN
401117546,2019,12,regular,2019-11-16T21:00:00.000Z,,Utah State,Mountain West,Wyoming,Mountain West,tv,ESPNU
401114231,2019,12,regular,2019-11-16T21:30:00.000Z,,Washington State,Pac-12,Stanford,Pac-12,tv,PAC12
401114310,2019,12,regular,2019-11-16T21:30:00.000Z,,Middle Tennessee,Conference USA,Rice,Conference USA,web,ESPN+
401121971,2019,12,regular,2019-11-16T22:00:00.000Z,,South Alabama,Sun Belt,Louisiana,Sun Belt,web,ESPN+
401114311,2019,12,regular,2019-11-16T23:00:00.000Z,,UT San Antonio,Conference USA,Southern Mississippi,Conference USA,web,ESPN+
401117544,2019,12,regular,2019-11-17T00:00:00.000Z,,Colorado State,Mountain West,Air Force,Mountain West,tv,ESPN2
401110853,2019,12,regular,2019-11-17T00:30:00.000Z,,Texas A&M,SEC,South Carolina,SEC,tv,SECN
401112512,2019,12,regular,2019-11-17T00:30:00.000Z,,NC State,ACC,Louisville,ACC,tv,ACCN
401114161,2019,12,regular,2019-11-17T00:30:00.000Z,,Oregon State,Pac-12,Arizona State,Pac-12,tv,FS1
401114181,2019,12,regular,2019-11-17T04:00:00.000Z,,California,Pac-12,USC,Pac-12,tv,FS1
401119305,2019,13,regular,2019-11-20T00:30:00.000Z,,Northern Illinois,Mid-American,Eastern Michigan,Mid-American,tv,ESPN2
401119306,2019,13,regular,2019-11-20T00:30:00.000Z,,Bowling Green,Mid-American,Ohio,Mid-American,tv,ESPNU
401119307,2019,13,regular,2019-11-21T00:30:00.000Z,,Miami (OH),Mid-American,Akron,Mid-American,tv,ESPNU
401119308,2019,13,regular,2019-11-21T00:30:00.000Z,,Buffalo,Mid-American,Toledo,Mid-American,tv,ESPN2
401112513,2019,13,regular,2019-11-22T01:00:00.000Z,,Georgia Tech,ACC,NC State,ACC,tv,ESPN
401117550,2019,13,regular,2019-11-23T02:30:00.000Z,,Wyoming,Mountain West,Colorado State,Mountain West,tv,ESPN2
401110859,2019,13,regular,2019-11-24T00:00:00.000Z,,LSU,SEC,Arkansas,SEC,tv,ESPN
401112256,2019,13,regular,2019-11-23T17:00:00.000Z,,Ohio State,Big Ten,Penn State,Big Ten,tv,FOX
401112256,2019,13,regular,2019-11-23T17:00:00.000Z,,Ohio State,Big Ten,Penn State,Big Ten,radio,ESPNRM
401110857,2019,13,regular,2019-11-23T20:30:00.000Z,,Georgia,SEC,Texas A&M,SEC,tv,CBS
401110855,2019,13,regular,2019-11-23T17:00:00.000Z,,Alabama,SEC,Western Carolina,,tv,ESPN
401114162,2019,13,regular,2019-11-24T00:30:00.000Z,,Arizona State,Pac-12,Oregon,Pac-12,tv,ABC
401114173,2019,13,regular,2019-11-24T03:00:00.000Z,,Arizona,Pac-12,Utah,Pac-12,tv,FS1
401112120,2019,13,regular,2019-11-24T01:00:00.000Z,,Oklahoma,Big 12,TCU,Big 12,tv,FOX
401112120,2019,13,regular,2019-11-24T01:00:00.000Z,,Oklahoma,Big 12,TCU,Big 12,radio,ESPNRM
401112236,2019,13,regular,2019-11-23T17:00:00.000Z,,Northwestern,Big Ten,Minnesota,Big Ten,tv,ABC
401112263,2019,13,regular,2019-11-23T21:00:00.000Z,,Wisconsin,Big Ten,Purdue,Big Ten,tv,FOX
401112167,2019,13,regular,2019-11-23T20:30:00.000Z,,Indiana,Big Ten,Michigan,Big Ten,tv,ESPN
401112083,2019,13,regular,2019-11-23T20:30:00.000Z,,Baylor,Big 12,Texas,Big 12,tv,FS1
401110856,2019,13,regular,2019-11-23T17:00:00.000Z,,Auburn,SEC,Samford,,tv,SECN
401112514,2019,13,regular,2019-11-23T19:30:00.000Z,,Notre Dame,FBS Independents,Boston College,ACC,tv,NBC
401112155,2019,13,regular,2019-11-23T17:00:00.000Z,,Iowa,Big Ten,Illinois,Big Ten,tv,BTN
401117909,2019,13,regular,2019-11-23T21:00:00.000Z,,South Florida,American Athletic,Memphis,American Athletic,tv,ESPNU
401117907,2019,13,regular,2019-11-24T00:00:00.000Z,,Cincinnati,American Athletic,Temple,American Athletic,tv,ESPN2
401117549,2019,13,regular,2019-11-24T03:30:00.000Z,,Utah State,Mountain West,Boise State,Mountain West,tv,CBSSN
401112128,2019,13,regular,2019-11-23T17:00:00.000Z,,West Virginia,Big 12,Oklahoma State,Big 12,tv,ESPN2
401114217,2019,13,regular,2019-11-23T20:30:00.000Z,,USC,Pac-12,UCLA,Pac-12,tv,ABC
401121973,2019,13,regular,2019-11-23T19:30:00.000Z,,Appalachian State,Sun Belt,Texas State,Sun Belt,web,ESPN+
401117911,2019,13,regular,2019-11-23T20:30:00.000Z,,Navy,American Athletic,SMU,American Athletic,tv,CBSSN
401117906,2019,13,regular,2019-11-23T17:00:00.000Z,,Tulane,American Athletic,UCF,American Athletic,tv,CBSSN
